scientificName,nameJa,assetId,status,author,source,photoUrl,licenseName,licenseUrl,credit
Artemisia vulgaris,オウシュウヨモギ,commons-176914732,supplementary_only,"Krzysztof Ziarnek, Kenraiz",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Artemisia_vulgaris_kz13.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Artemisia vulgaris kz13 [Artemisia vulgaris] — Krzysztof Ziarnek, Kenraiz / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Artemisia_vulgaris_kz13.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Artemisia vulgaris,オウシュウヨモギ,commons-196461019,primary_candidate,"Krzysztof Ziarnek, Kenraiz",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Artemisia_vulgaris_kz16.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Artemisia vulgaris kz16 [Artemisia vulgaris] — Krzysztof Ziarnek, Kenraiz / Wikimedia Commons, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Artemisia_vulgaris_kz16.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Arum maculatum,マムシアルム,commons-164495486,supplementary_only,Francesco Scelsa,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aro_scuro.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Aro scuro [Arum maculatum] — Francesco Scelsa / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Aro_scuro.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Arum maculatum,マムシアルム,commons-176960046,supplementary_only,"Krzysztof Ziarnek, Kenraiz",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Arum_maculatum_kz01.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Arum maculatum kz01 [Arum maculatum] — Krzysztof Ziarnek, Kenraiz / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Arum_maculatum_kz01.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Arum maculatum,マムシアルム,inat-352206849,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/352206849,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Arum maculatum [Arum maculatum] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/352206849. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Asclepias syriaca,オオトウワタ,inat-205234729,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/205234729,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Asclepias syriaca [Asclepias syriaca] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/205234729. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Aspergillus niger,クロコウジカビ,commons-116515853,primary_candidate,Just Sayori,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aspergillus_niger_02.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Aspergillus niger 02 [Aspergillus niger] — Just Sayori / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Aspergillus_niger_02.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Asplenium ruta-muraria,イチョウシダ,commons-80182637,supplementary_only,Aporia.j,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Asplenium_ruta-muraria,_Si%C4%87eva%C4%8Dka_klisura,_Ni%C5%A1.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Asplenium ruta-muraria, Sićevačka klisura, Niš [Asplenium ruta-muraria] — Aporia.j / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Asplenium_ruta-muraria,_Si%C4%87eva%C4%8Dka_klisura,_Ni%C5%A1.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Asplenium ruta-muraria,イチョウシダ,commons-92623215,primary_candidate,Pleple2000,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Zanokcica_murowa_(Asplenium_ruta-muraria)_02.08.2019_pl.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Zanokcica murowa (Asplenium ruta-muraria) 02.08.2019 pl [Asplenium ruta-muraria] — Pleple2000 / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Zanokcica_murowa_(Asplenium_ruta-muraria)_02.08.2019_pl.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Asplenium ruta-muraria,イチョウシダ,inat-680202721,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/680202721,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Asplenium ruta-muraria [Asplenium ruta-muraria] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/680202721. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Asplenium scolopendrium,コタニワタリ,inat-481381176,primary_candidate,Владимир Дворкин,iNaturalist,https://www.inaturalist.org/photos/481381176,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Asplenium scolopendrium [Asplenium scolopendrium] — Владимир Дворкин / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/481381176. Original attribution: (c) Владимир Дворкин, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Asplenium trichomanes,チャセンシダ,inat-95408651,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/95408651,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Asplenium trichomanes [Asplenium trichomanes] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/95408651. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Asterias rubens,ヨーロッパヒトデ,commons-364648,primary_candidate,Hans Hillewaert,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Asterias_rubens.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Asterias rubens [Asterias rubens] — Hans Hillewaert / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Asterias_rubens.jpg. Original attribution: © Hans Hillewaert. Resized and re-encoded; no subject alteration."
Asterias rubens,ヨーロッパヒトデ,inat-261432691,primary_candidate,Darren Obbard,iNaturalist,https://www.inaturalist.org/photos/261432691,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Asterias rubens [Asterias rubens] — Darren Obbard / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/261432691. Original attribution: (c) Darren Obbard, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Astur cooperii,クーパーハイタカ,commons-92517992,primary_candidate,Mykola Swarnyk,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Accipiter_cooperii_m_Sam_Smith_Toronto3.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Accipiter cooperii m Sam Smith Toronto3 [Astur cooperii] — Mykola Swarnyk / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Accipiter_cooperii_m_Sam_Smith_Toronto3.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Atalopedes huron,,inat-440740793,supplementary_only,M. Whitson,iNaturalist,https://www.inaturalist.org/photos/440740793,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Atalopedes huron [Atalopedes huron] — M. Whitson / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/440740793. Original attribution: (c) M. Whitson, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Athene cunicularia,アナホリフクロウ,commons-178892051,primary_candidate,Charles J. Sharp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Southern_burrowing_owl_(Athene_cunicularia_cunicularia)_Colonia.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Southern burrowing owl (Athene cunicularia cunicularia) Colonia [Athene cunicularia] — Charles J. Sharp / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Southern_burrowing_owl_(Athene_cunicularia_cunicularia)_Colonia.jpg. Original attribution: Own work , from Sharp Photography, sharpphotography.co.uk. Resized and re-encoded; no subject alteration."
Athyrium filix-femina,,commons-75947523,supplementary_only,Robert Flogaus-Faust,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Athyrium_filix-femina_RF.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Athyrium filix-femina RF [Athyrium filix-femina] — Robert Flogaus-Faust / Wikimedia Commons, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Athyrium_filix-femina_RF.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Athyrium filix-femina,,commons-776822,primary_candidate,No machine-readable author provided. MPF assumed (based on copyright claims).,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Athyrium_filix-femina0.jpg,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,"Athyrium filix-femina0 [Athyrium filix-femina] — No machine-readable author provided. MPF assumed (based on copyright claims). / Wikimedia Commons, CC BY 2.5 (https://creativecommons.org/licenses/by/2.5); source: https://commons.wikimedia.org/wiki/File:Athyrium_filix-femina0.jpg. Original attribution: No machine-readable source provided. Own work assumed (based on copyright claims).. Resized and re-encoded; no subject alteration."
Athyrium filix-femina,,inat-169594597,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/169594597,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Athyrium filix-femina [Athyrium filix-femina] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/169594597. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Attacus atlas,ヨナグニサン,commons-15223711,primary_candidate,Quartl,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Attacus_atlas_qtl3.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Attacus atlas qtl3 [Attacus atlas] — Quartl / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Attacus_atlas_qtl3.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Attacus atlas,ヨナグニサン,inat-4466444,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/4466444,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Attacus atlas [Attacus atlas] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/4466444. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Aurelia aurita,ミズクラゲ,commons-10423311,primary_candidate,Luc Viatour,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aurelia_aurita_(Cnidaria)_Luc_Viatour.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Aurelia aurita (Cnidaria) Luc Viatour [Aurelia aurita] — Luc Viatour / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Aurelia_aurita_(Cnidaria)_Luc_Viatour.jpg. Original attribution: I, Luc Viatour. Resized and re-encoded; no subject alteration."
Aurelia aurita,ミズクラゲ,inat-94479314,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/94479314,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Aurelia aurita [Aurelia aurita] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/94479314. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Autographa gamma,ガマキンウワバ,inat-338236992,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/338236992,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Autographa gamma [Autographa gamma] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/338236992. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Avicennia marina,ヒルギダマシ,commons-30596330,supplementary_only,Colin Trainor,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mature_mangrove_tree_(Avicennia_marina)_at_edge_of_Lake_Be_Malae.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Mature mangrove tree (Avicennia marina) at edge of Lake Be Malae [Avicennia marina] — Colin Trainor / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Mature_mangrove_tree_(Avicennia_marina)_at_edge_of_Lake_Be_Malae.jpg. Original attribution: Colin Trainor. Resized and re-encoded; no subject alteration."
Avicennia marina,ヒルギダマシ,inat-513060144,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/513060144,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Avicennia marina [Avicennia marina] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/513060144. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Aythya collaris,クビワキンクロ,inat-180826032,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/180826032,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Aythya collaris [Aythya collaris] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/180826032. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Aythya fuligula,キンクロハジロ,commons-164983691,primary_candidate,Alexis Lours,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tufted_Duck_09_05_2025_02.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Tufted Duck 09 05 2025 02 [Aythya fuligula] — Alexis Lours / Wikimedia Commons, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Tufted_Duck_09_05_2025_02.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Aythya fuligula,キンクロハジロ,commons-38705701,primary_candidate,Charles J. Sharp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tufted_duck_(Aythya_fuligula)_female.JPG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Tufted duck (Aythya fuligula) female [Aythya fuligula] — Charles J. Sharp / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Tufted_duck_(Aythya_fuligula)_female.JPG. Original attribution: Own work , from Sharp Photography. Resized and re-encoded; no subject alteration."
